region;år;Hovedalternativet (MMMM)
1860 Vestvågøy;2034;11759
1860 Vestvågøy;2035;11774
1860 Vestvågøy;2036;11789
1860 Vestvågøy;2037;11802
1860 Vestvågøy;2038;11813
1860 Vestvågøy;2039;11823
1860 Vestvågøy;2040;11830
1860 Vestvågøy;2041;11835
1860 Vestvågøy;2042;11839
1860 Vestvågøy;2043;11841
1860 Vestvågøy;2044;11840
1860 Vestvågøy;2045;11838
1860 Vestvågøy;2046;11833
1860 Vestvågøy;2047;11827
1860 Vestvågøy;2048;11820
1860 Vestvågøy;2049;11810
1860 Vestvågøy;2050;11800
1865 Vågan;2024;9793
1865 Vågan;2025;9909
1865 Vågan;2026;9989
1865 Vågan;2027;10034
1865 Vågan;2028;10073
1865 Vågan;2029;10109
1865 Vågan;2030;10141
1865 Vågan;2031;10173
1865 Vågan;2032;10205
1865 Vågan;2033;10235
1865 Vågan;2034;10263
1865 Vågan;2035;10289
1865 Vågan;2036;10313
1865 Vågan;2037;10334
1865 Vågan;2038;10352
1865 Vågan;2039;10368
1865 Vågan;2040;10383
1865 Vågan;2041;10395
1865 Vågan;2042;10406
1865 Vågan;2043;10414
1865 Vågan;2044;10421
1865 Vågan;2045;10427
1865 Vågan;2046;10430
1865 Vågan;2047;10433
1865 Vågan;2048;10433
1865 Vågan;2049;10433
1865 Vågan;2050;10431
1866 Hadsel;2024;8236
1866 Hadsel;2025;8284
1866 Hadsel;2026;8308
1866 Hadsel;2027;8309
1866 Hadsel;2028;8306
1866 Hadsel;2029;8300
1866 Hadsel;2030;8289
1866 Hadsel;2031;8280
1866 Hadsel;2032;8271
1866 Hadsel;2033;8261
1866 Hadsel;2034;8252
1866 Hadsel;2035;8242
1866 Hadsel;2036;8233
1866 Hadsel;2037;8223
1866 Hadsel;2038;8213
1866 Hadsel;2039;8203
1866 Hadsel;2040;8191
1866 Hadsel;2041;8180
1866 Hadsel;2042;8167
1866 Hadsel;2043;8155
1866 Hadsel;2044;8142
1866 Hadsel;2045;8129
1866 Hadsel;2046;8115
1866 Hadsel;2047;8101
1866 Hadsel;2048;8087
1866 Hadsel;2049;8072
1866 Hadsel;2050;8057
1867 Bø (Nordland);2024;2634
1867 Bø (Nordland);2025;2659
1867 Bø (Nordland);2026;2676
1867 Bø (Nordland);2027;2684
1867 Bø (Nordland);2028;2689
1867 Bø (Nordland);2029;2689
1867 Bø (Nordland);2030;2686
1867 Bø (Nordland);2031;2683
1867 Bø (Nordland);2032;2680
1867 Bø (Nordland);2033;2677
1867 Bø (Nordland);2034;2675
1867 Bø (Nordland);2035;2672
1867 Bø (Nordland);2036;2670
1867 Bø (Nordland);2037;2667
1867 Bø (Nordland);2038;2664
1867 Bø (Nordland);2039;2661
1867 Bø (Nordland);2040;2659
1867 Bø (Nordland);2041;2656
1867 Bø (Nordland);2042;2653
1867 Bø (Nordland);2043;2651
1867 Bø (Nordland);2044;2648
1867 Bø (Nordland);2045;2645
1867 Bø (Nordland);2046;2642
1867 Bø (Nordland);2047;2640
1867 Bø (Nordland);2048;2637
1867 Bø (Nordland);2049;2633
1867 Bø (Nordland);2050;2630
1868 Øksnes;2024;4569
1868 Øksnes;2025;4607
1868 Øksnes;2026;4626
1868 Øksnes;2027;4628
1868 Øksnes;2028;4628
1868 Øksnes;2029;4625
1868 Øksnes;2030;4620
1868 Øksnes;2031;4614
1868 Øksnes;2032;4609
1868 Øksnes;2033;4603
1868 Øksnes;2034;4597
1868 Øksnes;2035;4591
1868 Øksnes;2036;4585
1868 Øksnes;2037;4579
1868 Øksnes;2038;4572
1868 Øksnes;2039;4565
1868 Øksnes;2040;4558
1868 Øksnes;2041;4549
1868 Øksnes;2042;4541
1868 Øksnes;2043;4532
1868 Øksnes;2044;4522
1868 Øksnes;2045;4512
1868 Øksnes;2046;4501
1868 Øksnes;2047;4491
1868 Øksnes;2048;4480
1868 Øksnes;2049;4468
1868 Øksnes;2050;4457
1870 Sortland - Suortá;2024;10618
1870 Sortland - Suortá;2025;10661
1870 Sortland - Suortá;2026;10683
1870 Sortland - Suortá;2027;10685
1870 Sortland - Suortá;2028;10686
1870 Sortland - Suortá;2029;10689
1870 Sortland - Suortá;2030;10692
1870 Sortland - Suortá;2031;10693
1870 Sortland - Suortá;2032;10694
1870 Sortland - Suortá;2033;10693
1870 Sortland - Suortá;2034;10692
1870 Sortland - Suortá;2035;10689
1870 Sortland - Suortá;2036;10687
1870 Sortland - Suortá;2037;10682
1870 Sortland - Suortá;2038;10676
1870 Sortland - Suortá;2039;10668
1870 Sortland - Suortá;2040;10660
1870 Sortland - Suortá;2041;10651
1870 Sortland - Suortá;2042;10642
1870 Sortland - Suortá;2043;10631
1870 Sortland - Suortá;2044;10620
1870 Sortland - Suortá;2045;10608
1870 Sortland - Suortá;2046;10595
1870 Sortland - Suortá;2047;10580
1870 Sortland - Suortá;2048;10564
1870 Sortland - Suortá;2049;10547
1870 Sortland - Suortá;2050;10529
1871 Andøy;2024;4553
1871 Andøy;2025;4562
1871 Andøy;2026;4560
1871 Andøy;2027;4547
1871 Andøy;2028;4536
1871 Andøy;2029;4526
1871 Andøy;2030;4516
1871 Andøy;2031;4506
1871 Andøy;2032;4496
1871 Andøy;2033;4486
1871 Andøy;2034;4476
1871 Andøy;2035;4466
1871 Andøy;2036;4456
1871 Andøy;2037;4446
1871 Andøy;2038;4435
1871 Andøy;2039;4424
1871 Andøy;2040;4413
1871 Andøy;2041;4401
1871 Andøy;2042;4389
1871 Andøy;2043;4378
1871 Andøy;2044;4365
1871 Andøy;2045;4354
1871 Andøy;2046;4343
1871 Andøy;2047;4332
1871 Andøy;2048;4321
1871 Andøy;2049;4311
1871 Andøy;2050;4301
1874 Moskenes;2024;954
1874 Moskenes;2025;961
1874 Moskenes;2026;968
1874 Moskenes;2027;973
1874 Moskenes;2028;979
1874 Moskenes;2029;987
1874 Moskenes;2030;996
1874 Moskenes;2031;1004
1874 Moskenes;2032;1013
1874 Moskenes;2033;1022
1874 Moskenes;2034;1030
1874 Moskenes;2035;1039
1874 Moskenes;2036;1047
1874 Moskenes;2037;1056
1874 Moskenes;2038;1063
1874 Moskenes;2039;1071
1874 Moskenes;2040;1078
1874 Moskenes;2041;1085
1874 Moskenes;2042;1091
1874 Moskenes;2043;1097
1874 Moskenes;2044;1102
1874 Moskenes;2045;1107
1874 Moskenes;2046;1112
1874 Moskenes;2047;1116
1874 Moskenes;2048;1120
1874 Moskenes;2049;1124
1874 Moskenes;2050;1128
1875 Hábmer - Hamarøy;2024;2729
1875 Hábmer - Hamarøy;2025;2771
1875 Hábmer - Hamarøy;2026;2799
1875 Hábmer - Hamarøy;2027;2814
1875 Hábmer - Hamarøy;2028;2824
1875 Hábmer - Hamarøy;2029;2831
1875 Hábmer - Hamarøy;2030;2834
1875 Hábmer - Hamarøy;2031;2837
1875 Hábmer - Hamarøy;2032;2841
1875 Hábmer - Hamarøy;2033;2845
1875 Hábmer - Hamarøy;2034;2849
1875 Hábmer - Hamarøy;2035;2853
1875 Hábmer - Hamarøy;2036;2857
1875 Hábmer - Hamarøy;2037;2860
1875 Hábmer - Hamarøy;2038;2863
1875 Hábmer - Hamarøy;2039;2865
1875 Hábmer - Hamarøy;2040;2866
1875 Hábmer - Hamarøy;2041;2867
1875 Hábmer - Hamarøy;2042;2866
1875 Hábmer - Hamarøy;2043;2865
1875 Hábmer - Hamarøy;2044;2864
1875 Hábmer - Hamarøy;2045;2862
1875 Hábmer - Hamarøy;2046;2860
1875 Hábmer - Hamarøy;2047;2858
1875 Hábmer - Hamarøy;2048;2855
1875 Hábmer - Hamarøy;2049;2853
1875 Hábmer - Hamarøy;2050;2851
5501 Tromsø;2024;78745
5501 Tromsø;2025;79379
5501 Tromsø;2026;79842
5501 Tromsø;2027;80128
5501 Tromsø;2028;80439
5501 Tromsø;2029;80777
5501 Tromsø;2030;81138
5501 Tromsø;2031;81489
5501 Tromsø;2032;81830
5501 Tromsø;2033;82156
5501 Tromsø;2034;82471
5501 Tromsø;2035;82773
5501 Tromsø;2036;83062
5501 Tromsø;2037;83330
5501 Tromsø;2038;83575
5501 Tromsø;2039;83799
5501 Tromsø;2040;84002
5501 Tromsø;2041;84186
5501 Tromsø;2042;84351
5501 Tromsø;2043;84496
5501 Tromsø;2044;84624
5501 Tromsø;2045;84734
5501 Tromsø;2046;84826
5501 Tromsø;2047;84901
5501 Tromsø;2048;84960
5501 Tromsø;2049;85001
5501 Tromsø;2050;85028
5503 Harstad - Hárstták;2024;25056
5503 Harstad - Hárstták;2025;25093
5503 Harstad - Hárstták;2026;25097
5503 Harstad - Hárstták;2027;25067
5503 Harstad - Hárstták;2028;25041
5503 Harstad - Hárstták;2029;25020
5503 Harstad - Hárstták;2030;25000
5503 Harstad - Hárstták;2031;24981
5503 Harstad - Hárstták;2032;24963
5503 Harstad - Hárstták;2033;24944
5503 Harstad - Hárstták;2034;24925
5503 Harstad - Hárstták;2035;24907
5503 Harstad - Hárstták;2036;24889
5503 Harstad - Hárstták;2037;24868
5503 Harstad - Hárstták;2038;24843
5503 Harstad - Hárstták;2039;24813
5503 Harstad - Hárstták;2040;24781
5503 Harstad - Hárstták;2041;24744
5503 Harstad - Hárstták;2042;24705
5503 Harstad - Hárstták;2043;24663
5503 Harstad - Hárstták;2044;24619
5503 Harstad - Hárstták;2045;24573
5503 Harstad - Hárstták;2046;24524
5503 Harstad - Hárstták;2047;24475
5503 Harstad - Hárstták;2048;24424
5503 Harstad - Hárstták;2049;24372
5503 Harstad - Hárstták;2050;24318
5510 Kvæfjord;2024;2845
5510 Kvæfjord;2025;2930
5510 Kvæfjord;2026;2988
5510 Kvæfjord;2027;3024
5510 Kvæfjord;2028;3051
5510 Kvæfjord;2029;3069
5510 Kvæfjord;2030;3080
5510 Kvæfjord;2031;3090
5510 Kvæfjord;2032;3099
5510 Kvæfjord;2033;3108
5510 Kvæfjord;2034;3116
5510 Kvæfjord;2035;3124
5510 Kvæfjord;2036;3131
5510 Kvæfjord;2037;3137
5510 Kvæfjord;2038;3143
5510 Kvæfjord;2039;3147
5510 Kvæfjord;2040;3151
5510 Kvæfjord;2041;3155
5510 Kvæfjord;2042;3157
5510 Kvæfjord;2043;3159
5510 Kvæfjord;2044;3161
5510 Kvæfjord;2045;3161
5510 Kvæfjord;2046;3162
5510 Kvæfjord;2047;3161
5510 Kvæfjord;2048;3160
5510 Kvæfjord;2049;3158
5510 Kvæfjord;2050;3156
5512 Dielddanuorri - Tjeldsund;2024;4281
5512 Dielddanuorri - Tjeldsund;2025;4379
5512 Dielddanuorri - Tjeldsund;2026;4440
5512 Dielddanuorri - Tjeldsund;2027;4471
5512 Dielddanuorri - Tjeldsund;2028;4489
5512 Dielddanuorri - Tjeldsund;2029;4496
5512 Dielddanuorri - Tjeldsund;2030;4494
5512 Dielddanuorri - Tjeldsund;2031;4493
5512 Dielddanuorri - Tjeldsund;2032;4493
5512 Dielddanuorri - Tjeldsund;2033;4493
5512 Dielddanuorri - Tjeldsund;2034;4493
5512 Dielddanuorri - Tjeldsund;2035;4494
5512 Dielddanuorri - Tjeldsund;2036;4494
5512 Dielddanuorri - Tjeldsund;2037;4494
5512 Dielddanuorri - Tjeldsund;2038;4494
5512 Dielddanuorri - Tjeldsund;2039;4493
5512 Dielddanuorri - Tjeldsund;2040;4491
5512 Dielddanuorri - Tjeldsund;2041;4488
5512 Dielddanuorri - Tjeldsund;2042;4485
5512 Dielddanuorri - Tjeldsund;2043;4482
5512 Dielddanuorri - Tjeldsund;2044;4478
5512 Dielddanuorri - Tjeldsund;2045;4474
5512 Dielddanuorri - Tjeldsund;2046;4470
5512 Dielddanuorri - Tjeldsund;2047;4465
5512 Dielddanuorri - Tjeldsund;2048;4460
5512 Dielddanuorri - Tjeldsund;2049;4454
5512 Dielddanuorri - Tjeldsund;2050;4448
5514 Ibestad;2024;1311
5514 Ibestad;2025;1339
5514 Ibestad;2026;1356
5514 Ibestad;2027;1364
5514 Ibestad;2028;1367
5514 Ibestad;2029;1366
5514 Ibestad;2030;1361
5514 Ibestad;2031;1356
5514 Ibestad;2032;1352
5514 Ibestad;2033;1349
5514 Ibestad;2034;1346
5514 Ibestad;2035;1343
5514 Ibestad;2036;1340
5514 Ibestad;2037;1337
5514 Ibestad;2038;1335
5514 Ibestad;2039;1332
5514 Ibestad;2040;1329
5514 Ibestad;2041;1327
5514 Ibestad;2042;1324
5514 Ibestad;2043;1321
5514 Ibestad;2044;1318
5514 Ibestad;2045;1316
5514 Ibestad;2046;1313
5514 Ibestad;2047;1310
5514 Ibestad;2048;1307
5514 Ibestad;2049;1304
5514 Ibestad;2050;1302
5516 Gratangen - Rivtták;2024;1070
5516 Gratangen - Rivtták;2025;1067
5516 Gratangen - Rivtták;2026;1065
5516 Gratangen - Rivtták;2027;1063
5516 Gratangen - Rivtták;2028;1063
5516 Gratangen - Rivtták;2029;1065
5516 Gratangen - Rivtták;2030;1069
5516 Gratangen - Rivtták;2031;1073
5516 Gratangen - Rivtták;2032;1076
5516 Gratangen - Rivtták;2033;1079
5516 Gratangen - Rivtták;2034;1083
5516 Gratangen - Rivtták;2035;1086
5516 Gratangen - Rivtták;2036;1089
5516 Gratangen - Rivtták;2037;1093
5516 Gratangen - Rivtták;2038;1096
5516 Gratangen - Rivtták;2039;1099
5516 Gratangen - Rivtták;2040;1102
5516 Gratangen - Rivtták;2041;1105
5516 Gratangen - Rivtták;2042;1108
5516 Gratangen - Rivtták;2043;1111
5516 Gratangen - Rivtták;2044;1114
5516 Gratangen - Rivtták;2045;1117
5516 Gratangen - Rivtták;2046;1119
5516 Gratangen - Rivtták;2047;1121
5516 Gratangen - Rivtták;2048;1122
5516 Gratangen - Rivtták;2049;1124
5516 Gratangen - Rivtták;2050;1125
5518 Loabák - Lavangen;2024;986
5518 Loabák - Lavangen;2025;980
5518 Loabák - Lavangen;2026;972
5518 Loabák - Lavangen;2027;964
5518 Loabák - Lavangen;2028;955
5518 Loabák - Lavangen;2029;947
5518 Loabák - Lavangen;2030;939
5518 Loabák - Lavangen;2031;931
5518 Loabák - Lavangen;2032;923
5518 Loabák - Lavangen;2033;916
5518 Loabák - Lavangen;2034;910
5518 Loabák - Lavangen;2035;904
5518 Loabák - Lavangen;2036;900
5518 Loabák - Lavangen;2037;895
5518 Loabák - Lavangen;2038;891
5518 Loabák - Lavangen;2039;887
5518 Loabák - Lavangen;2040;883
5518 Loabák - Lavangen;2041;879
5518 Loabák - Lavangen;2042;876
5518 Loabák - Lavangen;2043;873
5518 Loabák - Lavangen;2044;869
5518 Loabák - Lavangen;2045;866
5518 Loabák - Lavangen;2046;863
5518 Loabák - Lavangen;2047;860
5518 Loabák - Lavangen;2048;857
5518 Loabák - Lavangen;2049;854
5518 Loabák - Lavangen;2050;851
5520 Bardu;2024;3986
5520 Bardu;2025;4080
5520 Bardu;2026;4148
5520 Bardu;2027;4195
5520 Bardu;2028;4232
5520 Bardu;2029;4260
5520 Bardu;2030;4281
5520 Bardu;2031;4301
5520 Bardu;2032;4319
5520 Bardu;2033;4336
5520 Bardu;2034;4352
5520 Bardu;2035;4366
5520 Bardu;2036;4379
5520 Bardu;2037;4389
5520 Bardu;2038;4398
5520 Bardu;2039;4406
5520 Bardu;2040;4414
5520 Bardu;2041;4420
5520 Bardu;2042;4426
5520 Bardu;2043;4430
5520 Bardu;2044;4434
5520 Bardu;2045;4437
5520 Bardu;2046;4440
5520 Bardu;2047;4442
5520 Bardu;2048;4444
5520 Bardu;2049;4446
5520 Bardu;2050;4448
5522 Salangen;2024;2069
5522 Salangen;2025;2066
5522 Salangen;2026;2059
5522 Salangen;2027;2047
5522 Salangen;2028;2039
5522 Salangen;2029;2033
5522 Salangen;2030;2032
5522 Salangen;2031;2031
5522 Salangen;2032;2030
5522 Salangen;2033;2028
5522 Salangen;2034;2026
5522 Salangen;2035;2024
5522 Salangen;2036;2023
5522 Salangen;2037;2021
5522 Salangen;2038;2018
5522 Salangen;2039;2015
5522 Salangen;2040;2012
5522 Salangen;2041;2009
5522 Salangen;2042;2005
5522 Salangen;2043;2002
5522 Salangen;2044;1998
5522 Salangen;2045;1995
5522 Salangen;2046;1991
5522 Salangen;2047;1988
5522 Salangen;2048;1985
5522 Salangen;2049;1981
5522 Salangen;2050;1977
5524 Målselv;2024;6714
5524 Målselv;2025;6811
5524 Målselv;2026;6876
5524 Målselv;2027;6913
5524 Målselv;2028;6941
5524 Målselv;2029;6961
5524 Målselv;2030;6975
5524 Målselv;2031;6989
5524 Målselv;2032;7004
5524 Målselv;2033;7019
5524 Målselv;2034;7034
5524 Målselv;2035;7048
5524 Målselv;2036;7061
5524 Målselv;2037;7072
5524 Målselv;2038;7082
5524 Målselv;2039;7091
5524 Målselv;2040;7097
5524 Målselv;2041;7102
5524 Målselv;2042;7105
5524 Målselv;2043;7106
5524 Målselv;2044;7106
5524 Målselv;2045;7105
5524 Målselv;2046;7103
5524 Målselv;2047;7099
5524 Målselv;2048;7096
5524 Målselv;2049;7091
5524 Målselv;2050;7087
5526 Sørreisa;2024;3485
5526 Sørreisa;2025;3523
5526 Sørreisa;2026;3546
5526 Sørreisa;2027;3555
5526 Sørreisa;2028;3560
5526 Sørreisa;2029;3560
5526 Sørreisa;2030;3556
5526 Sørreisa;2031;3550
5526 Sørreisa;2032;3544
5526 Sørreisa;2033;3537
5526 Sørreisa;2034;3531
5526 Sørreisa;2035;3524
5526 Sørreisa;2036;3517
5526 Sørreisa;2037;3511
5526 Sørreisa;2038;3504
5526 Sørreisa;2039;3498
5526 Sørreisa;2040;3491
5526 Sørreisa;2041;3485
5526 Sørreisa;2042;3479
5526 Sørreisa;2043;3473
5526 Sørreisa;2044;3466
5526 Sørreisa;2045;3459
5526 Sørreisa;2046;3452
5526 Sørreisa;2047;3445
5526 Sørreisa;2048;3437
5526 Sørreisa;2049;3430
5526 Sørreisa;2050;3422
5528 Dyrøy;2024;1073
5528 Dyrøy;2025;1079
5528 Dyrøy;2026;1080
5528 Dyrøy;2027;1078
5528 Dyrøy;2028;1075
5528 Dyrøy;2029;1071
5528 Dyrøy;2030;1066
5528 Dyrøy;2031;1061
5528 Dyrøy;2032;1057
5528 Dyrøy;2033;1054
5528 Dyrøy;2034;1051
5528 Dyrøy;2035;1048
5528 Dyrøy;2036;1046
5528 Dyrøy;2037;1043
5528 Dyrøy;2038;1041
5528 Dyrøy;2039;1038
5528 Dyrøy;2040;1036
5528 Dyrøy;2041;1033
5528 Dyrøy;2042;1030
5528 Dyrøy;2043;1028
5528 Dyrøy;2044;1025
5528 Dyrøy;2045;1023
5528 Dyrøy;2046;1020
5528 Dyrøy;2047;1018
5528 Dyrøy;2048;1015
5528 Dyrøy;2049;1013
5528 Dyrøy;2050;1011
5530 Senja;2024;14894
5530 Senja;2025;14942
5530 Senja;2026;14955
5530 Senja;2027;14933
5530 Senja;2028;14912
5530 Senja;2029;14890
5530 Senja;2030;14870
5530 Senja;2031;14852
5530 Senja;2032;14837
5530 Senja;2033;14824
5530 Senja;2034;14813
5530 Senja;2035;14804
5530 Senja;2036;14797
5530 Senja;2037;14789
5530 Senja;2038;14780
5530 Senja;2039;14770
5530 Senja;2040;14758
5530 Senja;2041;14745
5530 Senja;2042;14730
5530 Senja;2043;14715
5530 Senja;2044;14699
5530 Senja;2045;14682
5530 Senja;2046;14664
5530 Senja;2047;14645
5530 Senja;2048;14624
5530 Senja;2049;14603
5530 Senja;2050;14579
5532 Balsfjord;2024;5571
5532 Balsfjord;2025;5627
5532 Balsfjord;2026;5661
5532 Balsfjord;2027;5676
5532 Balsfjord;2028;5682
5532 Balsfjord;2029;5680
5532 Balsfjord;2030;5672
5532 Balsfjord;2031;5666
5532 Balsfjord;2032;5661
5532 Balsfjord;2033;5657
5532 Balsfjord;2034;5654
5532 Balsfjord;2035;5653
5532 Balsfjord;2036;5653
5532 Balsfjord;2037;5654
5532 Balsfjord;2038;5655
5532 Balsfjord;2039;5655
5532 Balsfjord;2040;5656
5532 Balsfjord;2041;5657
5532 Balsfjord;2042;5658
5532 Balsfjord;2043;5659
5532 Balsfjord;2044;5660
5532 Balsfjord;2045;5660
5532 Balsfjord;2046;5660
5532 Balsfjord;2047;5660
5532 Balsfjord;2048;5659
5532 Balsfjord;2049;5657
5532 Balsfjord;2050;5655
5534 Karlsøy;2024;2237
5534 Karlsøy;2025;2298
5534 Karlsøy;2026;2345
5534 Karlsøy;2027;2378
5534 Karlsøy;2028;2402
5534 Karlsøy;2029;2418
5534 Karlsøy;2030;2426
5534 Karlsøy;2031;2434
5534 Karlsøy;2032;2442
5534 Karlsøy;2033;2449
5534 Karlsøy;2034;2457
5534 Karlsøy;2035;2464
5534 Karlsøy;2036;2471
5534 Karlsøy;2037;2478
5534 Karlsøy;2038;2484
5534 Karlsøy;2039;2490
5534 Karlsøy;2040;2495
5534 Karlsøy;2041;2501
5534 Karlsøy;2042;2506
5534 Karlsøy;2043;2512
5534 Karlsøy;2044;2517
5534 Karlsøy;2045;2522
5534 Karlsøy;2046;2526
5534 Karlsøy;2047;2531
5534 Karlsøy;2048;2534
5534 Karlsøy;2049;2538
5534 Karlsøy;2050;2541
5536 Lyngen;2024;2743
5536 Lyngen;2025;2754
5536 Lyngen;2026;2757
5536 Lyngen;2027;2751
5536 Lyngen;2028;2742
5536 Lyngen;2029;2730
5536 Lyngen;2030;2714
5536 Lyngen;2031;2700
5536 Lyngen;2032;2686
5536 Lyngen;2033;2674
5536 Lyngen;2034;2661
5536 Lyngen;2035;2650
5536 Lyngen;2036;2638
5536 Lyngen;2037;2627
5536 Lyngen;2038;2616
5536 Lyngen;2039;2605
5536 Lyngen;2040;2594
5536 Lyngen;2041;2583
5536 Lyngen;2042;2573
5536 Lyngen;2043;2563
5536 Lyngen;2044;2553
5536 Lyngen;2045;2543
5536 Lyngen;2046;2534
5536 Lyngen;2047;2525
5536 Lyngen;2048;2516
5536 Lyngen;2049;2508
5536 Lyngen;2050;2499
5538 Storfjord - Omasvuotna - Omasvuono;2024;1825
5538 Storfjord - Omasvuotna - Omasvuono;2025;1815
5538 Storfjord - Omasvuotna - Omasvuono;2026;1805
5538 Storfjord - Omasvuotna - Omasvuono;2027;1797
